cohort,phenotype,gene,annot,max_maf,p_value,p_value_burden,p_value_skat,beta_burden,se_burden,mac,mac_case,mac_control,rare_var_count,ultrarare_var_count,analysis_type
AFR_ALL,LDL_median,ENSG00000120709,pLoF;damaging_missense,0.01,4.38798208300899e-10,4.38798208300899e-10,4.38798208300899e-10,2.09674672829788,0.336040698990999,13.0,,,0.0,5.0,singles
AFR_ALL,LDL_median,ENSG00000120709,pLoF;damaging_missense,0.001,4.38798208300899e-10,4.38798208300899e-10,4.38798208300899e-10,2.09674672829788,0.336040698990999,13.0,,,0.0,5.0,singles
AFR_ALL,LDL_median,ENSG00000120709,damaging_missense,0.001,4.38798208300899e-10,4.38798208300899e-10,4.38798208300899e-10,2.09674672829788,0.336040698990999,13.0,,,0.0,5.0,singles
EUR_F,BMI_median,ENSG00000120913,pLoF,0.0001,4.70443066862572e-07,4.70443066862572e-07,4.70443066862572e-07,1.40587349663728,0.279054377200055,1.0,,,0.0,1.0,singles
EUR_F,BMI_median,ENSG00000120913,pLoF,0.001,4.70443066862572e-07,4.70443066862572e-07,4.70443066862572e-07,1.40587349663728,0.279054377200055,1.0,,,0.0,1.0,singles
EUR_F,BMI_median,ENSG00000120913,pLoF,0.01,4.70443066862572e-07,4.70443066862572e-07,4.70443066862572e-07,1.40587349663728,0.279054377200055,1.0,,,0.0,1.0,singles
AFR_F,LDL_median,ENSG00000122674,pLoF;damaging_missense;other_missense;synonymous,0.0001,4.0952003138029e-06,4.0952003138029e-06,4.0952003138029e-06,1.11566188695914,0.242193416898089,32.0,,,0.0,34.0,singles
AFR_F,LDL_median,ENSG00000122674,other_missense,0.0001,5.09518682381008e-07,5.09518682381008e-07,5.09518682381008e-07,1.46129535254804,0.290938597813653,21.0,,,0.0,21.0,singles
EUR_M,BMI_median,ENSG00000122873,pLoF;damaging_missense;other_missense;synonymous,0.001,2.22465979716693e-06,2.22465979716693e-06,2.22465979716693e-06,0.267051527812451,0.056436840127484,15.0,,,0.0,9.0,singles
EUR_M,BMI_median,ENSG00000122873,pLoF;damaging_missense;other_missense;synonymous,0.01,2.22465979716693e-06,2.22465979716693e-06,2.22465979716693e-06,0.267051527812451,0.056436840127484,15.0,,,0.0,9.0,singles
EUR_M,BMI_median,ENSG00000122873,other_missense,0.01,4.83700566240327e-07,4.83700566240327e-07,4.83700566240327e-07,0.413141123415867,0.0820918703514277,7.0,,,0.0,4.0,singles
EUR_M,BMI_median,ENSG00000122873,pLoF;damaging_missense;other_missense;synonymous,0.0001,2.22465979716693e-06,2.22465979716693e-06,2.22465979716693e-06,0.267051527812451,0.056436840127484,15.0,,,0.0,9.0,singles
EUR_M,BMI_median,ENSG00000122873,other_missense,0.001,4.83700566240327e-07,4.83700566240327e-07,4.83700566240327e-07,0.413141123415867,0.0820918703514277,7.0,,,0.0,4.0,singles
EUR_M,BMI_median,ENSG00000122873,other_missense,0.0001,4.83700566240327e-07,4.83700566240327e-07,4.83700566240327e-07,0.413141123415867,0.0820918703514277,7.0,,,0.0,4.0,singles
AFR_M,T2D,ENSG00000123552,synonymous,0.01,7.25610078988748e-06,3.68718017829117e-06,8.87893877430379e-05,0.0494558572504056,0.0106855837805879,73.0,48.0,25.0,2.0,13.0,singles
AFR_F,BMI_median,ENSG00000123815,damaging_missense,0.0001,1.49904938568674e-06,1.49904938568674e-06,1.49904938568674e-06,0.585407188254796,0.121671813970588,8.0,,,0.0,8.0,singles
EUR_M,LDL_median,ENSG00000124196,synonymous,0.0001,2.01054976966456e-06,2.01054976966456e-06,2.01054976966456e-06,2.44873482324287,0.515267005001241,6.0,,,0.0,6.0,singles
AFR_M,BMI_median,ENSG00000124215,other_missense,0.001,2.00742869083415e-06,2.00742869083415e-06,2.00742869083415e-06,0.185979146087334,0.0391314670877381,118.0,,,0.0,61.0,singles
EUR_F,BMI_median,ENSG00000124731,pLoF;damaging_missense,0.0001,4.60355142783104e-06,4.60355142783104e-06,4.60355142783104e-06,0.574150635865108,0.125303264049805,5.0,,,0.0,5.0,singles
AFR_F,BMI_median,ENSG00000125998,damaging_missense,0.0001,6.4314409310468e-06,6.4314409310468e-06,6.4314409310468e-06,0.771159973096884,0.170925017057439,4.0,,,0.0,4.0,singles
AMR_ALL,T2D,ENSG00000126775,synonymous,0.01,7.95525400000002e-06,7.95525400000002e-06,7.95525400000002e-06,0.160383306506083,0.035908977993511,12.0,10.0,2.0,0.0,4.0,singles
AFR_F,LDL_median,ENSG00000127314,pLoF;damaging_missense;other_missense;synonymous,0.001,1.54220280411856e-10,1.54220280411856e-10,1.54220280411856e-10,1.9383677337507,0.302815981962015,17.0,,,0.0,10.0,singles
AFR_F,LDL_median,ENSG00000127314,synonymous,0.01,2.23235499197116e-07,4.48439137179513e-05,9.36306713272828e-08,0.841878385106794,0.206292587963448,38.0,,,2.0,6.0,singles
AFR_F,LDL_median,ENSG00000127314,pLoF;damaging_missense;other_missense;synonymous,0.01,1.53489221332848e-09,9.78286306496656e-06,4.6160022218958093e-10,0.837422012930171,0.189379819254604,46.0,,,2.0,10.0,singles
AFR_F,LDL_median,ENSG00000127314,synonymous,0.001,6.314187322008799e-12,6.314187322008799e-12,6.314187322008799e-12,2.68236638859645,0.390311433664824,9.0,,,0.0,6.0,singles
AFR_ALL,LDL_median,ENSG00000127314,synonymous,0.001,2.5430404194907204e-09,2.5430404194907204e-09,2.5430404194907204e-09,1.88681158774619,0.316649958716962,15.0,,,0.0,8.0,singles
AFR_ALL,LDL_median,ENSG00000127314,pLoF;damaging_missense;other_missense;synonymous,0.001,8.5010069146834e-09,8.5010069146834e-09,8.5010069146834e-09,1.44500641112433,0.25094711159586,26.0,,,0.0,15.0,singles
AFR_ALL,LDL_median,ENSG00000127314,pLoF;damaging_missense;other_missense;synonymous,0.01,5.86712708416925e-07,0.0046524696088631,2.07374896366019e-07,0.424517991206985,0.149997864075846,78.0,,,2.0,15.0,singles
EUR_F,BMI_median,ENSG00000127324,pLoF,0.0001,2.41559980916403e-06,2.41559980916403e-06,2.41559980916403e-06,1.31568427806655,0.279034746290592,1.0,,,0.0,1.0,singles
EUR_F,BMI_median,ENSG00000127324,pLoF,0.001,2.41559980916403e-06,2.41559980916403e-06,2.41559980916403e-06,1.31568427806655,0.279034746290592,1.0,,,0.0,1.0,singles
EUR_F,BMI_median,ENSG00000127324,pLoF,0.01,2.41559980916403e-06,2.41559980916403e-06,2.41559980916403e-06,1.31568427806655,0.279034746290592,1.0,,,0.0,1.0,singles
EUR_ALL,BMI_median,ENSG00000127324,pLoF,0.01,8.85911081344957e-07,8.85911081344957e-07,8.85911081344957e-07,0.703599038491913,0.143141105760319,3.0,,,0.0,2.0,singles
EUR_ALL,BMI_median,ENSG00000127324,pLoF,0.001,8.85911081344957e-07,8.85911081344957e-07,8.85911081344957e-07,0.703599038491913,0.143141105760319,3.0,,,0.0,2.0,singles
EUR_ALL,BMI_median,ENSG00000127324,pLoF,0.0001,8.85911081344957e-07,8.85911081344957e-07,8.85911081344957e-07,0.703599038491913,0.143141105760319,3.0,,,0.0,2.0,singles
EUR_ALL,BMI_median,ENSG00000127364,damaging_missense,0.001,1.09424339210362e-07,1.09424339210362e-07,1.09424339210362e-07,0.498544166416546,0.0938818799972276,7.0,,,0.0,6.0,singles
EUR_F,BMI_median,ENSG00000127364,pLoF;damaging_missense,0.0001,4.76474252692047e-10,4.76474252692047e-10,4.76474252692047e-10,1.00526753469079,0.161445628709015,3.0,,,0.0,3.0,singles
EUR_F,BMI_median,ENSG00000127364,damaging_missense,0.01,4.76474252692047e-10,4.76474252692047e-10,4.76474252692047e-10,1.00526753469079,0.161445628709015,3.0,,,0.0,3.0,singles
EUR_ALL,BMI_median,ENSG00000127364,damaging_missense,0.0001,1.09424339210362e-07,1.09424339210362e-07,1.09424339210362e-07,0.498544166416546,0.0938818799972276,7.0,,,0.0,6.0,singles
EUR_F,BMI_median,ENSG00000127364,damaging_missense,0.001,4.76474252692047e-10,4.76474252692047e-10,4.76474252692047e-10,1.00526753469079,0.161445628709015,3.0,,,0.0,3.0,singles
EUR_F,BMI_median,ENSG00000127364,damaging_missense,0.0001,4.76474252692047e-10,4.76474252692047e-10,4.76474252692047e-10,1.00526753469079,0.161445628709015,3.0,,,0.0,3.0,singles
EUR_F,BMI_median,ENSG00000127364,pLoF;damaging_missense,0.001,4.76474252692047e-10,4.76474252692047e-10,4.76474252692047e-10,1.00526753469079,0.161445628709015,3.0,,,0.0,3.0,singles
EUR_ALL,BMI_median,ENSG00000127364,pLoF;damaging_missense,0.01,1.09424339210362e-07,1.09424339210362e-07,1.09424339210362e-07,0.498544166416546,0.0938818799972276,7.0,,,0.0,6.0,singles
EUR_ALL,BMI_median,ENSG00000127364,pLoF;damaging_missense,0.001,1.09424339210362e-07,1.09424339210362e-07,1.09424339210362e-07,0.498544166416546,0.0938818799972276,7.0,,,0.0,6.0,singles
EUR_ALL,BMI_median,ENSG00000127364,pLoF;damaging_missense,0.0001,1.09424339210362e-07,1.09424339210362e-07,1.09424339210362e-07,0.498544166416546,0.0938818799972276,7.0,,,0.0,6.0,singles
EUR_ALL,BMI_median,ENSG00000127364,damaging_missense,0.01,1.09424339210362e-07,1.09424339210362e-07,1.09424339210362e-07,0.498544166416546,0.0938818799972276,7.0,,,0.0,6.0,singles
EUR_F,BMI_median,ENSG00000127364,pLoF;damaging_missense,0.01,4.76474252692047e-10,4.76474252692047e-10,4.76474252692047e-10,1.00526753469079,0.161445628709015,3.0,,,0.0,3.0,singles
AFR_ALL,BMI_median,ENSG00000127418,pLoF,0.001,1.00453299342829e-08,1.00453299342829e-08,1.00453299342829e-08,1.84899321707781,0.322688580916507,1.0,,,0.0,1.0,singles
AFR_ALL,BMI_median,ENSG00000127418,pLoF,0.0001,1.00453299342829e-08,1.00453299342829e-08,1.00453299342829e-08,1.84899321707781,0.322688580916507,1.0,,,0.0,1.0,singles
AFR_ALL,BMI_median,ENSG00000127418,pLoF,0.01,1.00453299342829e-08,1.00453299342829e-08,1.00453299342829e-08,1.84899321707781,0.322688580916507,1.0,,,0.0,1.0,singles
AFR_M,BMI_median,ENSG00000127418,pLoF,0.01,4.40257649036616e-10,4.40257649036616e-10,4.40257649036616e-10,1.80814690235275,0.289811606540492,1.0,,,0.0,1.0,singles
AFR_M,BMI_median,ENSG00000127418,pLoF,0.001,4.40257649036616e-10,4.40257649036616e-10,4.40257649036616e-10,1.80814690235275,0.289811606540492,1.0,,,0.0,1.0,singles
EUR_M,BMI_median,ENSG00000127445,synonymous,0.0001,8.00435753904117e-06,8.00435753904117e-06,8.00435753904117e-06,0.219088024281612,0.0490671266611881,20.0,,,0.0,15.0,singles
AFR_F,LDL_median,ENSG00000127831,damaging_missense,0.01,2.08399677759097e-06,1.43662996680005e-05,1.61771640150299e-06,0.931749822012362,0.214778628633745,36.0,,,1.0,13.0,singles
EUR_ALL,LDL_median,ENSG00000128253,damaging_missense,0.0001,3.18553083831899e-07,3.18553083831899e-07,3.18553083831899e-07,4.69280574109906,0.917975351632695,2.0,,,0.0,1.0,singles
EUR_F,LDL_median,ENSG00000129007,damaging_missense,0.001,4.13573823961981e-06,4.13573823961981e-06,4.13573823961981e-06,2.74145135045912,0.595392779565273,5.0,,,0.0,3.0,singles
EUR_F,LDL_median,ENSG00000129007,pLoF;damaging_missense,0.001,4.13573823961981e-06,4.13573823961981e-06,4.13573823961981e-06,2.74145135045912,0.595392779565273,5.0,,,0.0,3.0,singles
EUR_ALL,BMI_median,ENSG00000129038,other_missense,0.01,4.55618871142427e-06,0.115464759503514,1.96578251299151e-06,0.0136035942811387,0.0086421512246521,979.0,,,7.0,107.0,singles
EUR_ALL,BMI_median,ENSG00000129038,synonymous,0.01,1.1868354005129e-06,2.95274497819076e-06,1.57526315702761e-06,0.061973281070874,0.0132589265856754,430.0,,,2.0,67.0,singles
EUR_ALL,BMI_median,ENSG00000129038,pLoF;damaging_missense;other_missense;synonymous,0.01,3.00620788362682e-06,0.0005616302642762,2.37014515025447e-06,0.0297379813112382,0.0086209595881176,1493.0,,,11.0,197.0,singles
EUR_F,LDL_median,ENSG00000129048,pLoF;damaging_missense,0.0001,7.50750134205843e-06,7.50750134205843e-06,7.50750134205843e-06,3.43059852847482,0.765969212659003,3.0,,,0.0,3.0,singles
EUR_F,LDL_median,ENSG00000129048,damaging_missense,0.0001,7.50750134205843e-06,7.50750134205843e-06,7.50750134205843e-06,3.43059852847482,0.765969212659003,3.0,,,0.0,3.0,singles
AFR_F,LDL_median,ENSG00000130164,pLoF;damaging_missense,0.01,2.41256447511555e-24,2.41256447511555e-24,2.41256447511555e-24,2.24149639838772,0.220166276370221,38.0,,,0.0,23.0,singles
AFR_ALL,LDL_median,ENSG00000130164,damaging_missense,0.0001,4.4375911798044e-06,4.4375911798044e-06,4.4375911798044e-06,1.41899916434591,0.309166410997868,18.0,,,0.0,18.0,singles
AFR_ALL,LDL_median,ENSG00000130164,damaging_missense,0.001,1.6278129875926802e-20,1.6278129875926802e-20,1.6278129875926802e-20,1.65133505487714,0.177863269547213,60.0,,,0.0,30.0,singles
AFR_ALL,LDL_median,ENSG00000130164,damaging_missense,0.01,1.6278129875926802e-20,1.6278129875926802e-20,1.6278129875926802e-20,1.65133505487714,0.177863269547213,60.0,,,0.0,30.0,singles
EUR_M,LDL_median,ENSG00000130164,pLoF;damaging_missense;other_missense;synonymous,0.001,1.18927911849771e-06,1.18927911849771e-06,1.18927911849771e-06,0.525673048819099,0.108220731280343,289.0,,,0.0,171.0,singles
AFR_ALL,LDL_median,ENSG00000130164,pLoF;damaging_missense,0.001,2.0020109044898602e-23,2.0020109044898602e-23,2.0020109044898602e-23,1.71949172650629,0.172415628702414,65.0,,,0.0,34.0,singles
AFR_ALL,LDL_median,ENSG00000130164,pLoF;damaging_missense,0.01,2.0020109044898602e-23,2.0020109044898602e-23,2.0020109044898602e-23,1.71949172650629,0.172415628702414,65.0,,,0.0,34.0,singles
AFR_ALL,LDL_median,ENSG00000130164,pLoF;damaging_missense;other_missense;synonymous,0.001,1.39616270766751e-08,2.36710708145793e-07,1.81247033962598e-08,0.577968160179076,0.111837626368021,302.0,,,1.0,156.0,singles
AFR_ALL,LDL_median,ENSG00000130164,pLoF;damaging_missense;other_missense;synonymous,0.01,1.32865981050667e-06,0.0940860533804121,3.75919181228035e-07,0.0849012163926723,0.050710704971997,1026.0,,,15.0,156.0,singles
EUR_F,LDL_median,ENSG00000130164,pLoF;damaging_missense;other_missense;synonymous,0.01,4.46997938929883e-06,0.0009755024553792,1.99989753557617e-06,0.189823199572153,0.0575658208287233,951.0,,,12.0,142.0,singles
AFR_F,LDL_median,ENSG00000130164,pLoF;damaging_missense;other_missense;synonymous,0.01,8.767745271376618e-11,0.0001291928764144,1.7492552625624497e-11,0.242532777012312,0.0633576996954345,648.0,,,14.0,115.0,singles
AFR_F,LDL_median,ENSG00000130164,damaging_missense,0.0001,5.06291554122331e-06,5.06291554122331e-06,5.06291554122331e-06,1.60343706250976,0.351464169008703,14.0,,,0.0,14.0,singles
AFR_F,LDL_median,ENSG00000130164,damaging_missense,0.001,4.6733804725730804e-24,4.6733804725730804e-24,4.6733804725730804e-24,2.25027056094379,0.222438110457725,37.0,,,0.0,22.0,singles
AFR_F,LDL_median,ENSG00000130164,damaging_missense,0.01,4.6733804725730804e-24,4.6733804725730804e-24,4.6733804725730804e-24,2.25027056094379,0.222438110457725,37.0,,,0.0,22.0,singles
AFR_F,LDL_median,ENSG00000130164,pLoF;damaging_missense,0.0001,2.36564543337534e-06,2.36564543337534e-06,2.36564543337534e-06,1.60605600136052,0.340310803615235,15.0,,,0.0,15.0,singles
AFR_F,LDL_median,ENSG00000130164,pLoF;damaging_missense,0.001,2.41256447511555e-24,2.41256447511555e-24,2.41256447511555e-24,2.24149639838772,0.220166276370221,38.0,,,0.0,23.0,singles
AFR_F,LDL_median,ENSG00000130164,pLoF;damaging_missense;other_missense;synonymous,0.001,8.15474689494176e-10,8.15474689494176e-10,8.15474689494176e-10,0.897331090915164,0.146100256021024,190.0,,,0.0,115.0,singles
AFR_ALL,LDL_median,ENSG00000130164,pLoF;damaging_missense,0.0001,2.51065085351136e-08,2.51065085351136e-08,2.51065085351136e-08,1.60241539290074,0.287556130266666,21.0,,,0.0,21.0,singles
EUR_F,LDL_median,ENSG00000130164,pLoF;damaging_missense;other_missense;synonymous,0.001,2.90103000066821e-07,6.04781926538678e-07,6.97031860452668e-07,0.591761952554377,0.118597083729098,248.0,,,2.0,142.0,singles
EUR_ALL,LDL_median,ENSG00000130164,pLoF;damaging_missense,0.01,6.55607917288137e-07,0.001632540465883,5.42254336877157e-07,0.239197238701698,0.0759349231903609,422.0,,,2.0,66.0,singles
EUR_ALL,LDL_median,ENSG00000130164,pLoF;damaging_missense;other_missense;synonymous,0.001,1.5317484256908799e-12,2.18821203670125e-13,6.257839417021611e-09,0.483096591644001,0.0658460108440558,581.0,,,11.0,248.0,singles
EUR_F,LDL_median,ENSG00000130164,pLoF,0.0001,4.19866119019881e-07,4.19866119019881e-07,4.19866119019881e-07,3.36322479574809,0.664705328445396,4.0,,,0.0,4.0,singles
EUR_ALL,LDL_median,ENSG00000130164,pLoF;damaging_missense;other_missense;synonymous,0.0001,6.00650720750182e-06,6.00650720750182e-06,6.00650720750182e-06,0.434154895433056,0.0959212405911516,276.0,,,0.0,225.0,singles
EUR_F,LDL_median,ENSG00000130164,damaging_missense,0.0001,2.8202310614112698e-12,2.8202310614112698e-12,2.8202310614112698e-12,2.18464948866985,0.31270017911149,19.0,,,0.0,19.0,singles
EUR_F,LDL_median,ENSG00000130164,damaging_missense,0.001,1.218259673274e-10,1.218259673274e-10,1.218259673274e-10,1.52409895106156,0.236770159790599,35.0,,,0.0,26.0,singles
EUR_ALL,LDL_median,ENSG00000130164,pLoF;damaging_missense;other_missense;synonymous,0.01,6.04448349261766e-07,6.48943639627308e-05,4.06971575661608e-07,0.144702947470064,0.0362276489563807,2164.0,,,21.0,248.0,singles
EUR_F,LDL_median,ENSG00000130164,pLoF;damaging_missense,0.0001,2.57975920532683e-17,2.57975920532683e-17,2.57975920532683e-17,2.42209361593271,0.28615831948523,23.0,,,0.0,23.0,singles
EUR_ALL,LDL_median,ENSG00000130164,damaging_missense,0.0001,9.780646363582439e-11,9.780646363582439e-11,9.780646363582439e-11,1.14104853506963,0.176351633038745,59.0,,,0.0,48.0,singles
EUR_ALL,LDL_median,ENSG00000130164,damaging_missense,0.001,4.98024886255505e-12,1.24818689133331e-11,7.4894998030102e-13,0.989403219752914,0.146047690976142,87.0,,,1.0,52.0,singles
EUR_F,LDL_median,ENSG00000130164,pLoF;damaging_missense,0.01,1.35372516396615e-06,0.0002390259736118,1.38736183497024e-06,0.438991203106403,0.119494358708554,176.0,,,1.0,31.0,singles
EUR_ALL,LDL_median,ENSG00000130164,other_missense,0.001,2.81375727717581e-07,2.1255905258144e-07,0.0014129665974633,0.434436339593745,0.0837386145437155,306.0,,,5.0,127.0,singles
EUR_ALL,LDL_median,ENSG00000130164,pLoF;damaging_missense,0.0001,2.38316656498427e-12,2.38316656498427e-12,2.38316656498427e-12,1.09671472625431,0.15645001303779,77.0,,,0.0,62.0,singles
EUR_F,LDL_median,ENSG00000130164,pLoF;damaging_missense;other_missense;synonymous,0.0001,4.27242539247979e-07,4.27242539247979e-07,4.27242539247979e-07,0.793250728513238,0.156880502849653,99.0,,,0.0,101.0,singles
EUR_F,LDL_median,ENSG00000130164,pLoF;damaging_missense,0.001,6.31665811379281e-14,6.31665811379281e-14,6.31665811379281e-14,1.65762731314397,0.220977364082667,41.0,,,0.0,31.0,singles
EUR_ALL,LDL_median,ENSG00000130164,pLoF;damaging_missense,0.001,1.18844653108153e-13,2.63408055181624e-13,1.7895256294495102e-14,0.984742846589861,0.134676898026646,105.0,,,1.0,66.0,singles
EUR_ALL,LDL_median,ENSG00000130176,synonymous,0.001,7.2044085364098e-08,3.83106059764771e-07,2.58355367543928e-07,0.785313853848921,0.154675629557952,72.0,,,2.0,22.0,singles
EUR_ALL,LDL_median,ENSG00000130176,synonymous,0.01,2.18185110145708e-06,0.0001371413530046,9.56829964593453e-07,0.468831567732552,0.122947453024993,115.0,,,3.0,22.0,singles
EUR_M,LDL_median,ENSG00000130176,synonymous,0.001,2.25002806501793e-06,2.25002806501793e-06,2.25002806501793e-06,0.964293409832407,0.203886333443589,40.0,,,0.0,20.0,singles
EUR_M,LDL_median,ENSG00000130176,synonymous,0.01,4.38613060982362e-06,0.0014958527862644,2.98643762930428e-06,0.507418531825897,0.159792355878018,65.0,,,1.0,20.0,singles
AFR_F,LDL_median,ENSG00000130811,pLoF;damaging_missense;other_missense;synonymous,0.0001,4.86656680279734e-06,4.86656680279734e-06,4.86656680279734e-06,1.12159208263369,0.24540030555127,31.0,,,0.0,32.0,singles
AFR_ALL,LDL_median,ENSG00000130811,pLoF;damaging_missense;other_missense;synonymous,0.0001,4.08586834163008e-06,4.08586834163008e-06,4.08586834163008e-06,1.04878367655373,0.227651708965164,35.0,,,0.0,35.0,singles
AFR_M,BMI_median,ENSG00000130940,pLoF,0.001,5.05798153863569e-08,5.05798153863569e-08,5.05798153863569e-08,1.57787660746749,0.289557957680247,1.0,,,0.0,1.0,singles
AFR_M,BMI_median,ENSG00000130940,pLoF,0.01,5.05798153863569e-08,5.05798153863569e-08,5.05798153863569e-08,1.57787660746749,0.289557957680247,1.0,,,0.0,1.0,singles
EUR_ALL,LDL_median,ENSG00000131043,damaging_missense,0.001,1.92813289484325e-08,1.92813289484325e-08,1.92813289484325e-08,3.65211765206777,0.650036295100188,4.0,,,0.0,2.0,singles
EUR_M,LDL_median,ENSG00000131043,damaging_missense,0.0001,5.2627454616509595e-11,5.2627454616509595e-11,5.2627454616509595e-11,5.82309938210799,0.887220371212852,2.0,,,0.0,2.0,singles
EUR_M,LDL_median,ENSG00000131043,damaging_missense,0.001,5.2627454616509595e-11,5.2627454616509595e-11,5.2627454616509595e-11,5.82309938210799,0.887220371212852,2.0,,,0.0,2.0,singles
EUR_ALL,LDL_median,ENSG00000131043,damaging_missense,0.0001,1.92813289484325e-08,1.92813289484325e-08,1.92813289484325e-08,3.65211765206777,0.650036295100188,4.0,,,0.0,2.0,singles
AFR_ALL,LDL_median,ENSG00000132024,pLoF,0.01,6.748086568381709e-11,6.748086568381709e-11,6.748086568381709e-11,5.91252916622995,0.905974794259562,2.0,,,0.0,2.0,singles
AFR_ALL,LDL_median,ENSG00000132024,pLoF,0.001,6.748086568381709e-11,6.748086568381709e-11,6.748086568381709e-11,5.91252916622995,0.905974794259562,2.0,,,0.0,2.0,singles
AFR_M,LDL_median,ENSG00000132024,pLoF,0.001,1.2613192364210101e-15,1.2613192364210101e-15,1.2613192364210101e-15,10.9525067764479,1.36935152776591,1.0,,,0.0,1.0,singles
EUR_F,AAA,ENSG00000132024,damaging_missense,0.001,9.63033531653501e-06,0.000253501029233,8.48024021371518e-06,0.0994653523782365,0.027186005729736,74.0,7.0,67.0,3.0,22.0,singles
AFR_M,LDL_median,ENSG00000132024,pLoF,0.01,1.2613192364210101e-15,1.2613192364210101e-15,1.2613192364210101e-15,10.9525067764479,1.36935152776591,1.0,,,0.0,1.0,singles
